Unnamed: 0,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
95811,53,30882,1,1,50,149,50,50,50.0,0.0,149,149,149.0,0.0,6443.883168,64.76264491,30882.0,0.0,30882,30882,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.38132245,32.38132245,50,149,83.0,57.15767665,3267.0,0,0,0,0,0,0,0,0,1,124.5,50.0,149.0,20,0,0,0,0,0,0,1,50,1,149,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
207858,443,1807,3,1,18,6,6,6,6.0,0.0,6,6,6.0,0.0,13281.68235,2213.613724,602.3333333,1000.258633,1757,1,50,25.0,33.9411255,49,1,0,0.0,0.0,0,0,0,0,0,0,60,20,1660.210293,553.4034311,6,6,6.0,0.0,0.0,1,0,0,0,1,0,0,0,0,7.5,6.0,6.0,60,0,0,0,0,0,0,3,18,1,6,0,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
126062,61232,49,2,2,12,4,6,6,6.0,0.0,2,2,2.0,0.0,326530.6122,81632.65306,16.33333333,14.18919777,29,1,49,49.0,0.0,49,49,1,1.0,0.0,1,1,0,0,0,0,40,48,40816.32653,40816.32653,2,6,4.4,2.19089023,4.8,1,0,0,0,1,0,0,0,1,5.5,6.0,2.0,40,0,0,0,0,0,0,2,12,2,4,0,1024,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
74832,80,115355469,16,14,437,796,437,0,27.3125,109.25,796,0,56.85714286,212.7399486,10.68869999,0.260065693,3977774.793,4879627.696,10000000,17,115000000,7690364.6,4189238.156,10100000,150,111000000,8504660.0,3766577.772,10100000,703,0,0,0,0,520,456,0.138701703,0.12136399,0,796,39.77419355,160.7838528,25851.44731,0,0,0,1,0,0,0,0,0,41.1,27.3125,56.85714286,520,0,0,0,0,0,0,16,437,14,796,29200,285,1,32,37863.36364,10793.12839,70404,34388,10000000.0,6106.101168,10000000,9998190,BENIGN
131810,53,50784,2,2,180,212,90,90,90.0,0.0,106,106,106.0,0.0,7718.966604,78.76496534,16928.0,29276.86307,50734,3,47,47.0,0.0,47,47,3,3.0,0.0,3,3,0,0,0,0,64,64,39.38248267,39.38248267,90,106,96.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,120.5,90.0,106.0,64,0,0,0,0,0,0,2,180,2,212,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
339055,7791,2,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,64,0,1000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
102277,2251,66,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,242424.2424,60606.06061,22.0,12.489996,36,12,54,54.0,0.0,54,54,48,48.0,0.0,48,48,0,0,0,0,48,40,30303.0303,30303.0303,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
432555,123,22995,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,4174.820613,86.97542944,22995.0,0.0,22995,22995,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,43.48771472,43.48771472,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
236163,52848,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
197891,53,50677,2,2,68,458,34,34,34.0,0.0,229,229,229.0,0.0,10379.46208,78.9312706,16892.33333,29213.35455,50625,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,64,39.4656353,39.4656353,34,229,112.0,106.8058987,11407.5,0,0,0,0,0,0,0,0,1,140.0,34.0,229.0,40,0,0,0,0,0,0,2,68,2,458,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
385049,53,248,2,2,78,238,39,39,39.0,0.0,119,119,119.0,0.0,1274193.548,16129.03226,82.66666667,100.5849558,196,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,64,8064.516129,8064.516129,39,119,71.0,43.8178046,1920.0,0,0,0,0,0,0,0,0,1,88.75,39.0,119.0,40,0,0,0,0,0,0,2,78,2,238,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
141231,1038,65,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,123076.9231,30769.23077,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,15384.61538,15384.61538,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
266992,53,1409,2,2,86,220,43,43,43.0,0.0,110,110,110.0,0.0,217175.3016,2838.892832,469.6666667,770.5286064,1359,2,2,2.0,0.0,2,2,48,48.0,0.0,48,48,0,0,0,0,64,64,1419.446416,1419.446416,43,110,69.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,87.25,43.0,110.0,64,0,0,0,0,0,0,2,86,2,220,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
65652,443,63757,6,4,121,3110,121,0,20.16666667,49.39804315,1338,0,777.5,671.0238446,50676.78843,156.8455228,7084.111111,12269.43645,28617,4,63757,12751.4,14743.51496,28814,4,29368,9789.333333,16747.06751,29127,48,0,0,0,0,204,136,94.10731371,62.73820914,0,1338,293.7272727,532.3957346,283445.2182,0,0,0,1,0,0,0,0,0,323.1,20.16666667,777.5,204,0,0,0,0,0,0,6,121,4,3110,65535,4050,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
479146,8010,4,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,1000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,48,0,500000.0,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
477912,3071,7,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,571428.5714,285714.2857,7.0,0.0,7,7,7,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0,0,0,48,0,285714.2857,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
174041,33,4,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,1000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,48,0,500000.0,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
367024,53,372,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,865591.3978,10752.68817,124.0,213.0422493,370,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,80,80,5376.344086,5376.344086,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,80,0,0,0,0,0,0,2,64,2,258,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
395174,54390,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,288,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
282466,53,30996,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,10452.96167,129.0489095,10332.0,17890.35279,30990,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,64.52445477,64.52445477,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
438577,80,39,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,307692.3077,51282.05128,39.0,0.0,39,39,39,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0,0,0,40,0,51282.05128,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
24035,443,63725,5,4,121,3110,121,0,24.2,54.11284506,1338,0,777.5,671.0238446,50702.23617,141.2318556,7965.625,12728.82579,28455,31,63725,15931.25,14767.26342,28653,568,29231,9743.666667,16652.41491,28972,50,0,0,0,0,172,136,78.46214202,62.76971361,0,1338,323.1,551.7194235,304394.3222,0,0,0,1,0,0,0,0,0,359.0,24.2,777.5,172,0,0,0,0,0,0,5,121,4,3110,65535,4050,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
395209,5631,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
141889,53,192,2,2,82,236,41,41,41.0,0.0,118,118,118.0,0.0,1656250.0,20833.33333,64.0,70.37755324,141,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,40,40,10416.66667,10416.66667,41,118,71.8,42.17463693,1778.7,0,0,0,0,0,0,0,0,1,89.75,41.0,118.0,40,0,0,0,0,0,0,2,82,2,236,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
464941,80,115374384,20,18,453,9693,345,0,22.65,75.88514521,2920,0,538.5,951.7576465,87.9397978,0.329362539,3118226.595,4584235.333,10000000,48,115000000,6072336.0,4833838.0,10000000,179,111000000,6552307.294,4980854.074,11000000,48,0,0,0,0,412,504,0.173348705,0.156013834,0,2920,260.1538462,690.1402809,476293.6073,0,0,0,1,0,0,0,0,0,267.0,22.65,538.5,412,0,0,0,0,0,0,20,453,18,9693,8192,946,19,20,128143.1818,300688.7563,1024218,23018,9998170.182,16569.81355,10000000,9950224,BENIGN
135627,53,179,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,960893.8547,22346.36872,59.66666667,99.01683359,174,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,80,80,11173.18436,11173.18436,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,80,0,0,0,0,0,0,2,70,2,102,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
169051,443,112514513,52,72,9467,22676,901,0,182.0576923,271.9397579,1418,0,314.9444444,551.6429211,285.6787017,1.102080049,914752.1382,5664411.261,58200000,1,112000000,2205443.0,8691930.484,58200000,28,112000000,1584191.31,7415420.156,58200000,1,1,0,0,0,1664,2304,0.462162601,0.639917448,0,1418,259.632,457.1419017,208978.7183,0,1,0,0,1,0,0,0,1,261.7258065,182.0576923,314.9444444,1664,0,0,0,0,0,0,52,9467,72,22676,4606,1622,28,32,2276230.6,2974007.02,5578156,78830,20200000.0,22000000.0,58200000,5862393,BENIGN
31716,53,210295,2,2,68,230,34,34,34.0,0.0,115,115,115.0,0.0,1417.056991,19.02089921,70098.33333,121369.7096,210244,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,40,40,9.510449607,9.510449607,34,115,66.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,83.0,34.0,115.0,40,0,0,0,0,0,0,2,68,2,230,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
82457,443,5980408,10,7,369,4842,212,0,36.9,73.15501046,1448,0,691.7142857,679.4303286,871.3452326,2.84261542,373775.5,1438166.441,5766301,9,5980408,664489.7778,1913463.978,5766301,19,119341,19890.16667,30613.23177,66484,48,0,0,0,0,328,232,1.672126718,1.170488702,0,1448,289.5,524.2490708,274837.0882,0,0,0,1,0,0,0,0,0,306.5294118,36.9,691.7142857,328,0,0,0,0,0,0,10,369,7,4842,29200,110,3,32,214088.0,0.0,214088,214088,5766301.0,0.0,5766301,5766301,BENIGN
170618,53466,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,60,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
101718,53,31060,2,2,80,194,40,40,40.0,0.0,97,97,97.0,0.0,8821.635544,128.7830006,10353.33333,17926.43719,31053,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,40,64.39150032,64.39150032,40,97,62.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,78.5,40.0,97.0,64,0,0,0,0,0,0,2,80,2,194,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
254943,53,253,2,2,78,256,39,39,39.0,0.0,128,128,128.0,0.0,1320158.103,15810.27668,84.33333333,60.33517493,154,49,49,49.0,0.0,49,49,50,50.0,0.0,50,50,0,0,0,0,80,80,7905.13834,7905.13834,39,128,74.6,48.74730762,2376.3,0,0,0,0,0,0,0,0,1,93.25,39.0,128.0,80,0,0,0,0,0,0,2,78,2,256,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
234874,53,97118,2,2,68,142,34,34,34.0,0.0,71,71,71.0,0.0,2162.318005,41.18700962,32372.66667,56065.04127,97111,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,20.59350481,20.59350481,34,71,48.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,61.0,34.0,71.0,40,0,0,0,0,0,0,2,68,2,142,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
13557,50122,2,1,1,6,2,6,6,6.0,0.0,2,2,2.0,0.0,4000000.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,24,500000.0,500000.0,2,6,4.666666667,2.309401077,5.333333333,1,0,0,0,1,0,0,0,1,7.0,6.0,2.0,20,0,0,0,0,0,0,1,6,1,2,0,1024,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
357139,53,50289,1,1,56,94,56,56,56.0,0.0,94,94,94.0,0.0,2982.759649,39.77012866,50289.0,0.0,50289,50289,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19.88506433,19.88506433,56,94,68.66666667,21.93931023,481.3333333,0,0,0,0,0,0,0,0,1,103.0,56.0,94.0,20,0,0,0,0,0,0,1,56,1,94,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
377629,88,65,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,246153.8462,61538.46154,21.66666667,8.96288644,32,16,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,48,40,30769.23077,30769.23077,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
72080,1461,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
177771,443,23348,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,513.962652,85.66044201,23348.0,0.0,23348,23348,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.830221,42.830221,6,6,6.0,0.0,0.0,1,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,0,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
279568,443,49,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,64,0,40816.32653,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,65535,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
44986,1048,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
202803,53,253,2,2,84,394,42,42,42.0,0.0,197,197,197.0,0.0,1889328.063,15810.27668,84.33333333,78.15582725,156,1,1,1.0,0.0,1,1,96,96.0,0.0,96,96,0,0,0,0,80,80,7905.13834,7905.13834,42,197,104.0,84.89699641,7207.5,0,0,0,0,0,0,0,0,1,130.0,42.0,197.0,80,0,0,0,0,0,0,2,84,2,394,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
421411,9485,64,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,250000.0,62500.0,21.33333333,9.237604307,32,16,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,48,40,31250.0,31250.0,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
252599,53,174120,2,2,74,266,37,37,37.0,0.0,133,133,133.0,0.0,1952.676315,22.97266253,58040.0,100484.0641,174069,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,64,40,11.48633127,11.48633127,37,133,75.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,94.25,37.0,133.0,64,0,0,0,0,0,0,2,74,2,266,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
284435,53,23563,1,1,52,124,52,52,52.0,0.0,124,124,124.0,0.0,7469.337521,84.87883546,23563.0,0.0,23563,23563,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,42.43941773,42.43941773,52,124,76.0,41.56921938,1728.0,0,0,0,0,0,0,0,0,1,114.0,52.0,124.0,32,0,0,0,0,0,0,1,52,1,124,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
66919,443,209343,16,22,959,31371,485,0,59.9375,133.058618,4344,0,1425.954545,1082.273202,154435.5436,181.5202801,5657.918919,13506.20517,50570,1,209343,13956.2,18756.45069,50647,1,123909,5900.428571,14509.97374,48832,1,0,0,0,0,524,712,76.42959163,105.0906885,0,4344,828.974359,1061.943959,1127724.973,0,0,0,1,0,0,0,0,1,850.7894737,59.9375,1425.954545,524,0,0,0,0,0,0,16,959,22,31371,65535,287,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51599,53,187,2,2,58,250,29,29,29.0,0.0,125,125,125.0,0.0,1647058.824,21390.37433,62.33333333,67.64860186,136,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,80,52,10695.18717,10695.18717,29,125,67.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,84.25,29.0,125.0,80,0,0,0,0,0,0,2,58,2,250,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
164919,53,136894,1,1,47,106,47,47,47.0,0.0,106,106,106.0,0.0,1117.653075,14.60984411,136894.0,0.0,136894,136894,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,7.304922056,7.304922056,47,106,66.66666667,34.06366588,1160.333333,0,0,0,0,0,0,0,0,1,100.0,47.0,106.0,40,0,0,0,0,0,0,1,47,1,106,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
377204,53,180106,1,1,39,134,39,39,39.0,0.0,134,134,134.0,0.0,960.5454566,11.10457175,180106.0,0.0,180106,180106,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,5.552285876,5.552285876,39,134,70.66666667,54.84827557,3008.333333,0,0,0,0,0,0,0,0,1,106.0,39.0,134.0,32,0,0,0,0,0,0,1,39,1,134,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
202802,39692,48,2,2,12,4,6,6,6.0,0.0,2,2,2.0,0.0,333333.3333,83333.33333,16.0,22.5166605,42,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,40,48,41666.66667,41666.66667,2,6,4.4,2.19089023,4.8,1,0,0,0,1,0,0,0,1,5.5,6.0,2.0,40,0,0,0,0,0,0,2,12,2,4,0,1024,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
106805,3801,3,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,1333333.333,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,48,0,666666.6667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
191850,52822,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
436439,443,112,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,107142.8571,17857.14286,112.0,0.0,112,112,112,112.0,0.0,112,112,0,0.0,0.0,0,0,0,0,0,0,40,0,17857.14286,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,64209,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
397858,389,692,10,5,165,326,79,0,16.5,33.01262385,163,0,65.2,89.27877687,709537.5723,21676.30058,49.42857143,51.07869387,186,2,692,76.88888889,55.12586608,186,3,681,170.25,166.2615911,330,7,0,0,0,0,336,176,14450.86705,7225.433526,0,163,30.6875,58.08122904,3373.429167,0,0,0,1,0,0,0,0,0,32.73333333,16.5,65.2,336,0,0,0,0,0,0,10,165,5,326,29200,2081,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
398594,443,115912329,25,26,1268,18660,633,0,50.72,159.7126378,2896,0,717.6923077,994.0630068,171.9230402,0.439987708,2318246.58,4198403.12,10000000,0,116000000,4829680.375,5010673.895,10000000,4,111000000,4425823.8,5083921.242,10000000,49,0,0,0,0,808,840,0.215680249,0.224307459,0,2896,383.2307692,781.346942,610503.0437,0,0,0,1,0,0,0,0,1,390.745098,50.72,717.6923077,808,0,0,0,0,0,0,25,1268,26,18660,29200,979,4,32,35301.16667,42479.73057,170192,22914,9624059.25,1379523.948,10000000,5243560,Infiltration
3067,464,72,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,222222.2222,55555.55556,24.0,23.2594067,49,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,48,40,27777.77778,27777.77778,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
353473,53,747,1,1,51,111,51,51,51.0,0.0,111,111,111.0,0.0,216867.4699,2677.376171,747.0,0.0,747,747,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,40,1338.688086,1338.688086,51,111,71.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1,106.5,51.0,111.0,40,0,0,0,0,0,0,1,51,1,111,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
